,Region,soil_type,time_step,soil_indicator,trace_element,value,target_min,target_max,meets_target_min,meets_target_max,within_target_range
1822,Waikato,Recent,2014 - 2018,TotalN,False,0.404962082,0.25,0.7,True,True,True
1823,Waikato,Gley,2014 - 2018,AMN,False,143.7813771,50.0,,True,,
1824,Waikato,Gley,2014 - 2018,Bulk_density,False,0.824666667,0.6,1.4,True,True,True
1825,Waikato,Gley,2014 - 2018,TotalC,False,4.272638265,2.5,,True,,
1826,Waikato,Gley,2014 - 2018,TotalN,False,0.430128582,0.25,0.7,True,True,True
1827,Waikato,Gley,2014 - 2018,AMN,False,213.2272114,50.0,,True,,
1828,Waikato,Gley,2014 - 2018,Bulk_density,False,1.005,0.6,1.4,True,True,True
1829,Waikato,Gley,2014 - 2018,TotalC,False,6.27642028,2.5,,True,,
1830,Waikato,Gley,2014 - 2018,TotalN,False,0.616183512,0.25,0.7,True,True,True
1831,Waikato,Ultic,2014 - 2018,AMN,False,70.45932519,20.0,,True,,
1832,Waikato,Ultic,2014 - 2018,Bulk_density,False,1.063,0.6,1.4,True,True,True
1833,Waikato,Ultic,2014 - 2018,TotalC,False,4.133453982,2.5,,True,,
1834,Waikato,Ultic,2014 - 2018,TotalN,False,0.215312442,0.1,0.7,True,True,True
1835,Waikato,Ultic,2014 - 2018,AMN,False,151.6708254,50.0,,True,,
1836,Waikato,Ultic,2014 - 2018,Bulk_density,False,1.088333333,0.6,1.4,True,True,True
1837,Waikato,Ultic,2014 - 2018,TotalC,False,4.827534773,2.5,,True,,
1838,Waikato,Ultic,2014 - 2018,TotalN,False,0.448176178,0.25,0.7,True,True,True
1839,Waikato,Granular,2014 - 2018,AMN,False,167.1663683,50.0,,True,,
1840,Waikato,Granular,2014 - 2018,Bulk_density,False,0.948333333,0.6,1.4,True,True,True
1841,Waikato,Granular,2014 - 2018,TotalC,False,6.889558497,2.5,,True,,
1842,Waikato,Granular,2014 - 2018,TotalN,False,0.638821668,0.25,0.7,True,True,True
1843,Waikato,Granular,2014 - 2018,AMN,False,221.2102561,50.0,,True,,
1844,Waikato,Granular,2014 - 2018,Bulk_density,False,0.823333333,0.6,1.4,True,True,True
1845,Waikato,Granular,2014 - 2018,TotalC,False,7.717904685,2.5,,True,,
1846,Waikato,Granular,2014 - 2018,TotalN,False,0.687006389,0.25,0.7,True,True,True
1847,Waikato,Gley,2014 - 2018,AMN,False,240.4932051,20.0,,True,,
1848,Waikato,Gley,2014 - 2018,Bulk_density,False,0.739,0.6,1.4,True,True,True
1849,Waikato,Gley,2014 - 2018,TotalC,False,9.567080074,2.5,,True,,
1850,Waikato,Allophanic,2014 - 2018,AMN,False,232.0232805,20.0,,True,,
1851,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.703333333,0.5,1.3,True,True,True
1852,Waikato,Allophanic,2014 - 2018,TotalC,False,10.93908707,3.0,,True,,
1853,Waikato,Brown,2014 - 2018,AMN,False,167.0356882,50.0,,True,,
1854,Waikato,Brown,2014 - 2018,Bulk_density,False,1.003666667,0.6,1.4,True,True,True
1855,Waikato,Brown,2014 - 2018,TotalC,False,5.812244759,2.5,,True,,
1856,Waikato,Brown,2014 - 2018,TotalN,False,0.542968385,0.25,0.7,True,True,True
1857,Waikato,Podzol,2014 - 2018,AMN,False,114.0,50.0,,True,,
1858,Waikato,Podzol,2014 - 2018,Bulk_density,False,0.85,0.6,1.4,True,True,True
1859,Waikato,Podzol,2014 - 2018,TotalC,False,5.76,2.5,,True,,
1860,Waikato,Podzol,2014 - 2018,TotalN,False,0.4,0.25,0.7,True,True,True
1861,Waikato,Podzol,2014 - 2018,AMN,False,84.0,20.0,,True,,
1862,Waikato,Podzol,2014 - 2018,Bulk_density,False,0.63,0.6,1.4,True,True,True
1863,Waikato,Podzol,2014 - 2018,TotalC,False,5.83,2.5,,True,,
1864,Waikato,Podzol,2014 - 2018,TotalN,False,0.31,0.1,0.7,True,True,True
1865,Waikato,Allophanic,2014 - 2018,AMN,False,150.0,20.0,,True,,
1866,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.85,0.5,1.3,True,True,True
1867,Waikato,Allophanic,2014 - 2018,TotalC,False,5.83,3.0,,True,,
1868,Waikato,Brown,2014 - 2018,AMN,False,37.6232189,20.0,,True,,
1869,Waikato,Brown,2014 - 2018,Bulk_density,False,0.79,0.6,1.4,True,True,True
1870,Waikato,Brown,2014 - 2018,TotalC,False,6.543187151,2.5,,True,,
1871,Waikato,Brown,2014 - 2018,AMN,False,36.76553239,20.0,,True,,
1872,Waikato,Brown,2014 - 2018,Bulk_density,False,0.84,0.6,1.4,True,True,True
1873,Waikato,Brown,2014 - 2018,TotalC,False,5.486557362,2.5,,True,,
1874,Waikato,Brown,2014 - 2018,AMN,False,293.1840774,50.0,,True,,
1875,Waikato,Brown,2014 - 2018,Bulk_density,False,0.83,0.6,1.4,True,True,True
1876,Waikato,Brown,2014 - 2018,TotalC,False,11.14575979,2.5,,True,,
1877,Waikato,Brown,2014 - 2018,TotalN,False,1.064525568,0.25,0.7,True,False,False
1878,Waikato,Brown,2014 - 2018,AMN,False,140.0,50.0,,True,,
1879,Waikato,Brown,2014 - 2018,Bulk_density,False,0.54,0.6,1.4,False,True,False
1880,Waikato,Brown,2014 - 2018,TotalC,False,24.1,2.5,,True,,
1881,Waikato,Brown,2014 - 2018,TotalN,False,1.14,0.25,0.7,True,False,False
1882,Waikato,Gley,2014 - 2018,AMN,False,83.0,50.0,,True,,
1883,Waikato,Gley,2014 - 2018,Bulk_density,False,0.91,0.6,1.4,True,True,True
1884,Waikato,Gley,2014 - 2018,TotalC,False,6.47,2.5,,True,,
1885,Waikato,Gley,2014 - 2018,TotalN,False,0.59,0.25,0.7,True,True,True
1886,Waikato,Gley,2014 - 2018,AMN,False,129.0,50.0,,True,,
1887,Waikato,Gley,2014 - 2018,Bulk_density,False,0.77,0.6,1.4,True,True,True
1888,Waikato,Gley,2014 - 2018,TotalC,False,9.94,2.5,,True,,
1889,Waikato,Gley,2014 - 2018,TotalN,False,0.86,0.25,0.7,True,False,False
1890,Waikato,Allophanic,2014 - 2018,AMN,False,132.0,50.0,,True,,
1891,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.86,0.5,1.3,True,True,True
1892,Waikato,Allophanic,2014 - 2018,TotalC,False,7.34,3.0,,True,,
1893,Waikato,Allophanic,2014 - 2018,TotalN,False,0.73,0.25,0.7,True,False,False
1894,Waikato,Allophanic,2014 - 2018,AMN,False,38.0,20.0,,True,,
1895,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.74,0.5,1.3,True,True,True
1896,Waikato,Allophanic,2014 - 2018,TotalC,False,5.13,3.0,,True,,
1897,Waikato,Gley,2014 - 2018,AMN,False,52.0,20.0,,True,,
1898,Waikato,Gley,2014 - 2018,Bulk_density,False,0.89,0.6,1.4,True,True,True
1899,Waikato,Gley,2014 - 2018,TotalC,False,2.73,2.5,,True,,
1900,Waikato,Allophanic,2014 - 2018,AMN,False,139.0,20.0,,True,,
1901,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.68,0.5,1.3,True,True,True
1902,Waikato,Allophanic,2014 - 2018,TotalC,False,8.38,3.0,,True,,
1903,Waikato,Allophanic,2014 - 2018,AMN,False,137.0,20.0,,True,,
1904,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.72,0.5,1.3,True,True,True
1905,Waikato,Allophanic,2014 - 2018,TotalC,False,6.32,3.0,,True,,
1906,Waikato,Allophanic,2014 - 2018,AMN,False,201.0138646,50.0,,True,,
1907,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.754333333,0.5,1.3,True,True,True
1908,Waikato,Allophanic,2014 - 2018,TotalC,False,9.808059059,3.0,,True,,
1909,Waikato,Allophanic,2014 - 2018,TotalN,False,0.97364244,0.25,0.7,True,False,False
1910,Waikato,Pumice,2014 - 2018,AMN,False,172.4982247,50.0,,True,,
1911,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.665166667,0.6,1.4,True,True,True
1912,Waikato,Pumice,2014 - 2018,TotalC,False,6.673724899,2.0,,True,,
1913,Waikato,Pumice,2014 - 2018,TotalN,False,0.4523902,0.25,0.7,True,True,True
1914,Waikato,Allophanic,2014 - 2018,AMN,False,181.3102411,50.0,,True,,
1915,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.73,0.5,1.3,True,True,True
1916,Waikato,Allophanic,2014 - 2018,TotalC,False,8.19654839,3.0,,True,,
1917,Waikato,Allophanic,2014 - 2018,TotalN,False,0.83729171,0.25,0.7,True,False,False
1918,Waikato,Allophanic,2014 - 2018,AMN,False,111.8703861,50.0,,True,,
1919,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.99,0.5,1.3,True,True,True
1920,Waikato,Allophanic,2014 - 2018,TotalC,False,5.827466645,3.0,,True,,
1921,Waikato,Allophanic,2014 - 2018,TotalN,False,0.571402763,0.25,0.7,True,True,True
1922,Waikato,Allophanic,2014 - 2018,AMN,False,168.9560174,50.0,,True,,
1923,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.73,0.5,1.3,True,True,True
1924,Waikato,Allophanic,2014 - 2018,TotalC,False,9.176157972,3.0,,True,,
1925,Waikato,Allophanic,2014 - 2018,TotalN,False,0.871876785,0.25,0.7,True,False,False
1926,Waikato,Allophanic,2014 - 2018,AMN,False,68.02187717,20.0,,True,,
1927,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.915333333,0.5,1.3,True,True,True
1928,Waikato,Allophanic,2014 - 2018,TotalC,False,4.649882476,3.0,,True,,
1929,Waikato,Allophanic,2014 - 2018,AMN,False,52.61241519,20.0,,True,,
1930,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.86,0.5,1.3,True,True,True
1931,Waikato,Allophanic,2014 - 2018,TotalC,False,5.17598214,3.0,,True,,
1932,Waikato,Allophanic,2014 - 2018,AMN,False,200.851055,50.0,,True,,
1933,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.94,0.5,1.3,True,True,True
1934,Waikato,Allophanic,2014 - 2018,TotalC,False,6.428059756,3.0,,True,,
1935,Waikato,Allophanic,2014 - 2018,TotalN,False,0.567599692,0.25,0.7,True,True,True
1936,Waikato,Gley,2014 - 2018,AMN,False,89.72568271,50.0,,True,,
1937,Waikato,Gley,2014 - 2018,Bulk_density,False,0.81,0.6,1.4,True,True,True
1938,Waikato,Gley,2014 - 2018,TotalC,False,5.368646344,2.5,,True,,
1939,Waikato,Gley,2014 - 2018,TotalN,False,0.595108079,0.25,0.7,True,True,True
1940,Waikato,Gley,2014 - 2018,AMN,False,130.5562936,50.0,,True,,
1941,Waikato,Gley,2014 - 2018,Bulk_density,False,1.04,0.6,1.4,True,True,True
1942,Waikato,Gley,2014 - 2018,TotalC,False,3.945823988,2.5,,True,,
1943,Waikato,Gley,2014 - 2018,TotalN,False,0.413875499,0.25,0.7,True,True,True
1944,Wellington,Brown,2014 - 2018,AMN,False,150.0,20.0,,True,,
1945,Wellington,Brown,2014 - 2018,Bulk_density,False,0.76,0.6,1.4,True,True,True
1946,Wellington,Brown,2014 - 2018,TotalC,False,8.51,2.5,,True,,
1947,Wellington,Brown,2014 - 2018,AMN,False,182.1572187,50.0,,True,,
1948,Wellington,Brown,2014 - 2018,Bulk_density,False,0.863333333,0.6,1.4,True,True,True
1949,Wellington,Brown,2014 - 2018,TotalC,False,8.776749502,2.5,,True,,
1950,Wellington,Brown,2014 - 2018,TotalN,False,0.786934425,0.25,0.7,True,False,False
1951,Wellington,Brown,2014 - 2018,AMN,False,387.8832914,50.0,,True,,
1952,Wellington,Brown,2014 - 2018,Bulk_density,False,0.753333333,0.6,1.4,True,True,True
1953,Wellington,Brown,2014 - 2018,TotalC,False,11.8035635,2.5,,True,,
1954,Wellington,Brown,2014 - 2018,TotalN,False,1.010228645,0.25,0.7,True,False,False
1955,Wellington,Brown,2014 - 2018,AMN,False,249.0646829,50.0,,True,,
1956,Wellington,Brown,2014 - 2018,Bulk_density,False,1.133333333,0.6,1.4,True,True,True
1957,Wellington,Brown,2014 - 2018,TotalC,False,5.275536853,2.5,,True,,
1958,Wellington,Brown,2014 - 2018,TotalN,False,0.521108427,0.25,0.7,True,True,True
1959,Wellington,Brown,2014 - 2018,AMN,False,112.1072572,50.0,,True,,
1960,Wellington,Brown,2014 - 2018,Bulk_density,False,1.086666667,0.6,1.4,True,True,True
1961,Wellington,Brown,2014 - 2018,TotalC,False,4.393494426,2.5,,True,,
1962,Wellington,Brown,2014 - 2018,TotalN,False,0.422636555,0.25,0.7,True,True,True
1963,Wellington,Recent,2014 - 2018,AMN,False,180.1338702,50.0,,True,,
1964,Wellington,Recent,2014 - 2018,Bulk_density,False,1.196666667,0.7,1.4,True,True,True
1965,Wellington,Recent,2014 - 2018,TotalC,False,3.963859011,2.0,,True,,
1966,Wellington,Recent,2014 - 2018,TotalN,False,0.422990758,0.25,0.7,True,True,True
1967,Wellington,Recent,2014 - 2018,AMN,False,85.74942973,50.0,,True,,
1968,Wellington,Recent,2014 - 2018,Bulk_density,False,1.21,0.7,1.4,True,True,True
1969,Wellington,Recent,2014 - 2018,TotalC,False,4.943658771,2.0,,True,,
1970,Wellington,Recent,2014 - 2018,TotalN,False,0.423655098,0.25,0.7,True,True,True
1971,Wellington,Gley,2014 - 2018,AMN,False,136.0815452,50.0,,True,,
1972,Wellington,Gley,2014 - 2018,Bulk_density,False,1.22,0.6,1.4,True,True,True
1973,Wellington,Gley,2014 - 2018,TotalC,False,6.438210392,2.5,,True,,
1974,Wellington,Gley,2014 - 2018,TotalN,False,0.672996192,0.25,0.7,True,True,True
1975,Wellington,Gley,2014 - 2018,AMN,False,352.550141,50.0,,True,,
1976,Wellington,Gley,2014 - 2018,Bulk_density,False,0.996666667,0.6,1.4,True,True,True
1977,Wellington,Gley,2014 - 2018,TotalC,False,6.769162526,2.5,,True,,
1978,Wellington,Gley,2014 - 2018,TotalN,False,0.731223173,0.25,0.7,True,False,False
1979,Wellington,Gley,2014 - 2018,AMN,False,50.0,50.0,,True,,
1980,Wellington,Gley,2014 - 2018,Bulk_density,False,1.216666667,0.6,1.4,True,True,True
1981,Wellington,Gley,2014 - 2018,TotalC,False,2.4,2.5,,False,,False
1982,Wellington,Gley,2014 - 2018,TotalN,False,0.25,0.25,0.7,True,True,True
1983,Wellington,Gley,2014 - 2018,AMN,False,99.11341188,50.0,,True,,
1984,Wellington,Gley,2014 - 2018,Bulk_density,False,1.216666667,0.6,1.4,True,True,True
1985,Wellington,Gley,2014 - 2018,TotalC,False,3.221592156,2.5,,True,,
1986,Wellington,Gley,2014 - 2018,TotalN,False,0.311950412,0.25,0.7,True,True,True
1987,Wellington,Pallic,2014 - 2018,AMN,False,83.80328982500001,20.0,,True,,
1988,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.183333334,0.7,1.4,True,True,True
1989,Wellington,Pallic,2014 - 2018,TotalC,False,3.2082124585000003,2.0,,True,,
1990,Wellington,Pallic,2014 - 2018,AMN,False,61.30567343,50.0,,True,,
1991,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.173333333,0.7,1.4,True,True,True
1992,Wellington,Pallic,2014 - 2018,TotalC,False,2.998342174,2.0,,True,,
1993,Wellington,Pallic,2014 - 2018,TotalN,False,0.309313694,0.25,0.7,True,True,True
1994,Wellington,Pallic,2014 - 2018,AMN,False,127.2472633,50.0,,True,,
1995,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.353333333,0.7,1.4,True,True,True
1996,Wellington,Pallic,2014 - 2018,TotalC,False,3.528833852,2.0,,True,,
1997,Wellington,Pallic,2014 - 2018,TotalN,False,0.335798012,0.25,0.7,True,True,True
1998,Wellington,Gley,2014 - 2018,AMN,False,111.2727231,50.0,,True,,
1999,Wellington,Gley,2014 - 2018,Bulk_density,False,1.073333334,0.6,1.4,True,True,True
2000,Wellington,Gley,2014 - 2018,TotalC,False,4.048108952,2.5,,True,,
2001,Wellington,Gley,2014 - 2018,TotalN,False,0.388589273,0.25,0.7,True,True,True
2002,Wellington,Recent,2014 - 2018,AMN,False,68.86763004,20.0,,True,,
2003,Wellington,Recent,2014 - 2018,Bulk_density,False,1.336666667,0.7,1.4,True,True,True
2004,Wellington,Recent,2014 - 2018,TotalC,False,2.370805765,2.0,,True,,
2005,Wellington,Recent,2014 - 2018,AMN,False,187.5004263,50.0,,True,,
2006,Wellington,Recent,2014 - 2018,Bulk_density,False,1.013333333,0.7,1.4,True,True,True
2007,Wellington,Recent,2014 - 2018,TotalC,False,6.505773494,2.0,,True,,
2008,Wellington,Recent,2014 - 2018,TotalN,False,0.598761272,0.25,0.7,True,True,True
2009,Wellington,Gley,2014 - 2018,AMN,False,101.0,50.0,,True,,
2010,Wellington,Gley,2014 - 2018,Bulk_density,False,1.0,0.6,1.4,True,True,True
2011,Wellington,Gley,2014 - 2018,TotalC,False,4.64,2.5,,True,,
2012,Wellington,Gley,2014 - 2018,TotalN,False,0.44,0.25,0.7,True,True,True
2013,Wellington,Recent,2014 - 2018,AMN,False,95.22081593,50.0,,True,,
2014,Wellington,Recent,2014 - 2018,Bulk_density,False,1.066666667,0.7,1.4,True,True,True
2015,Wellington,Recent,2014 - 2018,TotalC,False,3.816324924,2.0,,True,,
2016,Wellington,Recent,2014 - 2018,TotalN,False,0.36782593,0.25,0.7,True,True,True
2017,Wellington,Recent,2014 - 2018,AMN,False,102.8912769,50.0,,True,,
2018,Wellington,Recent,2014 - 2018,Bulk_density,False,1.198333334,0.7,1.4,True,True,True
2019,Wellington,Recent,2014 - 2018,TotalC,False,2.748292308,2.0,,True,,
2020,Wellington,Recent,2014 - 2018,TotalN,False,0.249225371,0.25,0.7,False,True,False
2021,Wellington,Recent,2014 - 2018,AMN,False,78.0,50.0,,True,,
2022,Wellington,Recent,2014 - 2018,Bulk_density,False,1.093333333,0.7,1.4,True,True,True
2023,Wellington,Recent,2014 - 2018,TotalC,False,4.4,2.0,,True,,
2024,Wellington,Recent,2014 - 2018,TotalN,False,0.39,0.25,0.7,True,True,True
2025,Wellington,Pallic,2014 - 2018,AMN,False,109.7226694,50.0,,True,,
2026,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.153333333,0.7,1.4,True,True,True
2027,Wellington,Pallic,2014 - 2018,TotalC,False,4.063891256,2.0,,True,,
2028,Wellington,Pallic,2014 - 2018,TotalN,False,0.388143498,0.25,0.7,True,True,True
2029,Wellington,Pallic,2014 - 2018,AMN,False,74.62706122,20.0,,True,,
2030,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.22,0.7,1.4,True,True,True
2031,Wellington,Pallic,2014 - 2018,TotalC,False,2.911289855,2.0,,True,,
2032,Wellington,Pallic,2014 - 2018,AMN,False,58.0,50.0,,True,,
2033,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.223333333,0.7,1.4,True,True,True
2034,Wellington,Pallic,2014 - 2018,TotalC,False,3.1,2.0,,True,,
2035,Wellington,Pallic,2014 - 2018,TotalN,False,0.29,0.25,0.7,True,True,True
2036,Wellington,Pallic,2014 - 2018,AMN,False,127.5586297,50.0,,True,,
2037,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.406666667,0.7,1.4,True,False,False
2038,Wellington,Pallic,2014 - 2018,TotalC,False,3.184160019,2.0,,True,,
2039,Wellington,Pallic,2014 - 2018,TotalN,False,0.336189478,0.25,0.7,True,True,True
2040,Wellington,Pallic,2014 - 2018,AMN,False,118.7059817,50.0,,True,,
2041,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.15,0.7,1.4,True,True,True
2042,Wellington,Pallic,2014 - 2018,TotalC,False,4.890331667,2.0,,True,,
2043,Wellington,Pallic,2014 - 2018,TotalN,False,0.460273097,0.25,0.7,True,True,True
2044,Wellington,Pallic,2014 - 2018,AMN,False,72.0,20.0,,True,,
2045,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.043333333,0.7,1.4,True,True,True
2046,Wellington,Pallic,2014 - 2018,TotalC,False,5.8,2.0,,True,,
2047,Wellington,Pallic,2014 - 2018,AMN,False,238.7362679,50.0,,True,,
2048,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.126666667,0.7,1.4,True,True,True
2049,Wellington,Pallic,2014 - 2018,TotalC,False,5.355087559,2.0,,True,,
2050,Wellington,Pallic,2014 - 2018,TotalN,False,0.544810958,0.25,0.7,True,True,True
2051,Wellington,Pallic,2014 - 2018,AMN,False,194.4902854,50.0,,True,,
2052,Wellington,Pallic,2014 - 2018,Bulk_density,False,0.85,0.7,1.4,True,True,True
2053,Wellington,Pallic,2014 - 2018,TotalC,False,10.62040649,2.0,,True,,
2054,Wellington,Pallic,2014 - 2018,TotalN,False,0.868735162,0.25,0.7,True,False,False
2055,Wellington,Pallic,2014 - 2018,AMN,False,253.0446334,50.0,,True,,
2056,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.08,0.7,1.4,True,True,True
2057,Wellington,Pallic,2014 - 2018,TotalC,False,6.819850874,2.0,,True,,
2058,Wellington,Pallic,2014 - 2018,TotalN,False,0.659953172,0.25,0.7,True,True,True
2059,Wellington,Pallic,2014 - 2018,AMN,False,119.4848706,50.0,,True,,
2060,Wellington,Pallic,2014 - 2018,Bulk_density,False,0.966666667,0.7,1.4,True,True,True
2061,Wellington,Pallic,2014 - 2018,TotalC,False,5.137775055,2.0,,True,,
2062,Wellington,Pallic,2014 - 2018,TotalN,False,0.457237838,0.25,0.7,True,True,True
2063,Wellington,Pallic,2014 - 2018,AMN,False,11.0,20.0,,False,,False
2064,Wellington,Pallic,2014 - 2018,Bulk_density,False,0.783333333,0.7,1.4,True,True,True
2065,Wellington,Pallic,2014 - 2018,TotalC,False,7.5,2.0,,True,,
2066,Wellington,Pallic,2014 - 2018,AMN,False,251.4163968,50.0,,True,,
2067,Wellington,Pallic,2014 - 2018,Bulk_density,False,0.91,0.7,1.4,True,True,True
2068,Wellington,Pallic,2014 - 2018,TotalC,False,8.294225226,2.0,,True,,
2069,Wellington,Pallic,2014 - 2018,TotalN,False,0.761838647,0.25,0.7,True,False,False
2070,Wellington,Recent,2014 - 2018,AMN,False,143.5025145,50.0,,True,,
2071,Wellington,Recent,2014 - 2018,Bulk_density,False,1.046666667,0.7,1.4,True,True,True
2072,Wellington,Recent,2014 - 2018,TotalC,False,4.12979071,2.0,,True,,
2073,Wellington,Recent,2014 - 2018,TotalN,False,0.408873467,0.25,0.7,True,True,True
2074,Wellington,Brown,2014 - 2018,AMN,False,85.877088,50.0,,True,,
2075,Wellington,Brown,2014 - 2018,Bulk_density,False,1.235,0.6,1.4,True,True,True
2076,Wellington,Brown,2014 - 2018,TotalC,False,2.713752323,2.5,,True,,
2077,Wellington,Brown,2014 - 2018,TotalN,False,0.276162284,0.25,0.7,True,True,True
2078,Wellington,Gley,2014 - 2018,AMN,False,352.0437614,50.0,,True,,
2079,Wellington,Gley,2014 - 2018,Bulk_density,False,1.126666667,0.6,1.4,True,True,True
2080,Wellington,Gley,2014 - 2018,TotalC,False,5.203499147,2.5,,True,,
2081,Wellington,Gley,2014 - 2018,TotalN,False,0.530805184,0.25,0.7,True,True,True
2082,Wellington,Gley,2014 - 2018,AMN,False,47.0,20.0,,True,,
2083,Wellington,Gley,2014 - 2018,Bulk_density,False,1.176666667,0.6,1.4,True,True,True
2084,Wellington,Gley,2014 - 2018,TotalC,False,2.4,2.5,,False,,False
2085,Wellington,Recent,2014 - 2018,AMN,False,184.8856775,50.0,,True,,
2086,Wellington,Recent,2014 - 2018,Bulk_density,False,1.266666667,0.7,1.4,True,True,True
2087,Wellington,Recent,2014 - 2018,TotalC,False,3.759809981,2.0,,True,,
2088,Wellington,Recent,2014 - 2018,TotalN,False,0.406545416,0.25,0.7,True,True,True
2089,Wellington,Gley,2014 - 2018,AMN,False,104.1229941,50.0,,True,,
2090,Wellington,Gley,2014 - 2018,Bulk_density,False,1.13,0.6,1.4,True,True,True
2091,Wellington,Gley,2014 - 2018,TotalC,False,4.305917706,2.5,,True,,
2092,Wellington,Gley,2014 - 2018,TotalN,False,0.398367496,0.25,0.7,True,True,True
2093,Wellington,Brown,2014 - 2018,AMN,False,52.0,20.0,,True,,
2094,Wellington,Brown,2014 - 2018,Bulk_density,False,0.95,0.6,1.4,True,True,True
2095,Wellington,Brown,2014 - 2018,TotalC,False,6.0,2.5,,True,,
2096,Wellington,Brown,2014 - 2018,TotalN,False,0.33,0.1,0.7,True,True,True
2097,Wellington,Brown,2014 - 2018,AMN,False,175.8010138,50.0,,True,,
2098,Wellington,Brown,2014 - 2018,Bulk_density,False,0.87,0.6,1.4,True,True,True
2099,Wellington,Brown,2014 - 2018,TotalC,False,8.276827622,2.5,,True,,
2100,Wellington,Brown,2014 - 2018,TotalN,False,0.694600459,0.25,0.7,True,True,True
2101,Wellington,Brown,2014 - 2018,AMN,False,30.0,20.0,,True,,
2102,Wellington,Brown,2014 - 2018,Bulk_density,False,0.853333333,0.6,1.4,True,True,True
2103,Wellington,Brown,2014 - 2018,TotalC,False,7.7,2.5,,True,,
2104,Wellington,Brown,2014 - 2018,TotalN,False,0.46,0.1,0.7,True,True,True
2105,Wellington,Brown,2014 - 2018,AMN,False,158.9322724,50.0,,True,,
2106,Wellington,Brown,2014 - 2018,Bulk_density,False,0.846666667,0.6,1.4,True,True,True
2107,Wellington,Brown,2014 - 2018,TotalC,False,6.027307161,2.5,,True,,
2108,Wellington,Brown,2014 - 2018,TotalN,False,0.546057349,0.25,0.7,True,True,True
2109,Wellington,Pallic,2014 - 2018,AMN,False,110.2550667,50.0,,True,,
2110,Wellington,Pallic,2014 - 2018,Bulk_density,False,1.016666667,0.7,1.4,True,True,True
2111,Wellington,Pallic,2014 - 2018,TotalC,False,4.573056482,2.0,,True,,
2112,Wellington,Pallic,2014 - 2018,TotalN,False,0.401086384,0.25,0.7,True,True,True
2113,Wellington,Recent,2014 - 2018,AMN,False,140.8062177,50.0,,True,,
2114,Wellington,Recent,2014 - 2018,Bulk_density,False,0.88,0.7,1.4,True,True,True
2115,Wellington,Recent,2014 - 2018,TotalC,False,5.092228161,2.0,,True,,
2116,Wellington,Recent,2014 - 2018,TotalN,False,0.465078308,0.25,0.7,True,True,True
2117,Wellington,Brown,2014 - 2018,AMN,False,221.508218,50.0,,True,,
2118,Wellington,Brown,2014 - 2018,Bulk_density,False,0.806666667,0.6,1.4,True,True,True
2119,Wellington,Brown,2014 - 2018,TotalC,False,6.266126759,2.5,,True,,
2120,Wellington,Brown,2014 - 2018,TotalN,False,0.557889654,0.25,0.7,True,True,True
2121,Wellington,Brown,2014 - 2018,AMN,False,56.0,20.0,,True,,
2122,Wellington,Brown,2014 - 2018,Bulk_density,False,0.956666667,0.6,1.4,True,True,True
2123,Wellington,Brown,2014 - 2018,TotalC,False,4.7,2.5,,True,,
2124,Wellington,Brown,2014 - 2018,TotalN,False,0.35,0.1,0.7,True,True,True
2125,Wellington,Melanic,2014 - 2018,AMN,False,165.9214272,50.0,,True,,
2126,Wellington,Melanic,2014 - 2018,Bulk_density,False,1.11,0.6,1.4,True,True,True
2127,Wellington,Melanic,2014 - 2018,TotalC,False,5.626994217,2.5,,True,,
2128,Wellington,Melanic,2014 - 2018,TotalN,False,0.523056852,0.25,0.7,True,True,True
2129,Wellington,Melanic,2014 - 2018,AMN,False,70.0,20.0,,True,,
2130,Wellington,Melanic,2014 - 2018,Bulk_density,False,1.02,0.6,1.4,True,True,True
2131,Wellington,Melanic,2014 - 2018,TotalC,False,5.1,2.5,,True,,
2132,Wellington,Melanic,2014 - 2018,TotalN,False,0.42,0.1,0.7,True,True,True
2133,Wellington,Pallic,2014 - 2018,AMN,False,55.52646433,50.0,,True,,
