region,site,land_use,soil_order,time_step,soil_indicator,trace_element,value,target_year,target_min,target_max,measure_units,meets_target_min,meets_target_max,within_target_range
Marlborough,SOE_Soils_Site32,Cropping,Pallic,2010 - 2013,Ni,TRUE,21,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site32,Cropping,Pallic,2010 - 2013,OlsenP,FALSE,49.42630962,2017,20,45,µg/g,TRUE,FALSE,FALSE
Marlborough,SOE_Soils_Site32,Cropping,Pallic,2010 - 2013,Pb,TRUE,10.1,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site32,Cropping,Pallic,2010 - 2013,pH,FALSE,6.4,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site32,Cropping,Pallic,2010 - 2013,TotalC,FALSE,3.1,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site32,Cropping,Pallic,2010 - 2013,Zn,TRUE,73,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,AMN,FALSE,63,2017,20,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,As,TRUE,2.9,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Bulk_density,FALSE,1.332,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Cd,TRUE,0.15,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Cr,TRUE,25,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Cu,TRUE,6,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Macroporosity_m10,FALSE,17.53333333,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Ni,TRUE,13.7,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,OlsenP,FALSE,66.2304022,2017,20,45,µg/g,TRUE,FALSE,FALSE
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Pb,TRUE,9.4,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,pH,FALSE,6.1,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,TotalC,FALSE,3.8,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site33,Cropping,Pallic,2010 - 2013,Zn,TRUE,70,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,AMN,FALSE,104,2017,50,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,As,TRUE,2.5,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,Cd,TRUE,0.19,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,Cr,TRUE,28,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,Cu,TRUE,8,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,Ni,TRUE,18.1,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,OlsenP,FALSE,19.90263927,2017,15,45,µg/g,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,Pb,TRUE,9.6,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,pH,FALSE,6.2,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,TotalC,FALSE,3.6,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,TotalN,FALSE,0.38,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site34,Drystock,Pallic,2010 - 2013,Zn,TRUE,68,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,AMN,FALSE,154,2017,50,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,As,TRUE,2.1,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Bulk_density,FALSE,1.132333333,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Cd,TRUE,0.14,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Cr,TRUE,19.8,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Cu,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Macroporosity_m10,FALSE,8.866666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Ni,TRUE,10.9,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,OlsenP,FALSE,14.25098203,2017,15,45,µg/g,FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Pb,TRUE,8.2,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,pH,FALSE,6.6,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,TotalC,FALSE,4.1,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,TotalN,FALSE,0.37,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site35,Drystock,Pallic,2010 - 2013,Zn,TRUE,37,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,AMN,FALSE,90.33333333333331,2017,20,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,As,TRUE,2.4,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Bulk_density,FALSE,1.2794444446666666,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Cd,TRUE,0.10333333333333332,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Cr,TRUE,18.533333333333335,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Cu,TRUE,8.666666666666666,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Macroporosity_m10,FALSE,8.266666668,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Ni,TRUE,10.566666666666666,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,OlsenP,FALSE,12.360073113333334,2017,20,45,µg/g,FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Pb,TRUE,8.3,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,pH,FALSE,6.666666666666667,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,TotalC,FALSE,3.466666666666667,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site36,Orchard/Vineyard,Pallic,2010 - 2013,Zn,TRUE,41.666666666666664,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,AMN,FALSE,101.33333333333331,2017,20,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,As,TRUE,2.9,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Bulk_density,FALSE,1.199111111,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Cd,TRUE,0.21,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Cr,TRUE,22,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Cu,TRUE,10.333333333333334,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Macroporosity_m10,FALSE,18.255555553333338,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Ni,TRUE,14.566666666666666,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,OlsenP,FALSE,57.42743819666667,2017,20,45,µg/g,TRUE,FALSE,FALSE
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Pb,TRUE,11.066666666666666,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,pH,FALSE,6.466666666666667,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,TotalC,FALSE,3.6333333333333337,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site37,Orchard/Vineyard,Brown,2010 - 2013,Zn,TRUE,67,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,AMN,FALSE,120,2017,50,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,As,TRUE,3,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Bulk_density,FALSE,1.255333333,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Cd,TRUE,0.09,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Cr,TRUE,27,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Cu,TRUE,7,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Macroporosity_m10,FALSE,7.533333333,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Ni,TRUE,14.1,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,OlsenP,FALSE,8.58239677,2017,15,45,µg/g,FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Pb,TRUE,9,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,pH,FALSE,6.1,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,TotalC,FALSE,3.9,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,TotalN,FALSE,0.36,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site39,Drystock,Pallic,2010 - 2013,Zn,TRUE,54,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,AMN,FALSE,267,2017,50,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,As,TRUE,2.8,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Bulk_density,FALSE,1.172666667,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Cd,TRUE,0.48,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Cr,TRUE,22,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Cu,TRUE,15,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Macroporosity_m10,FALSE,7.066666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Ni,TRUE,11,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,OlsenP,FALSE,56.9932056,2017,15,45,µg/g,TRUE,FALSE,FALSE
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Pb,TRUE,10.1,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,pH,FALSE,6,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,TotalC,FALSE,5.4,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,TotalN,FALSE,0.54,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site40,Dairy,Brown,2010 - 2013,Zn,TRUE,56,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,AMN,FALSE,185,2017,50,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,As,TRUE,4.8,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Bulk_density,FALSE,0.923666667,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Cd,TRUE,0.64,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Cr,TRUE,62,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Cu,TRUE,23,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Macroporosity_m10,FALSE,7.1,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Ni,TRUE,24,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,OlsenP,FALSE,29.16123103,2017,15,45,µg/g,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Pb,TRUE,12.3,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,pH,FALSE,6.2,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,TotalC,FALSE,5.8,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,TotalN,FALSE,0.56,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site41,Dairy,Recent,2010 - 2013,Zn,TRUE,63,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,AMN,FALSE,73,2017,20,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,As,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Bulk_density,FALSE,1.55,2017,0.7,1.4,Mg/m3,TRUE,FALSE,FALSE
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Cd,TRUE,0.2,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Cr,TRUE,23,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Cu,TRUE,13,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Macroporosity_m10,FALSE,1,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Ni,TRUE,18,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,OlsenP,FALSE,81.60629846,2017,20,45,µg/g,TRUE,FALSE,FALSE
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Pb,TRUE,11.5,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,pH,FALSE,6.7,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,TotalC,FALSE,3.4,2017,2,NA,%C gravimetric,TRUE,NA,NA
Marlborough,SOE_Soils_Site61,Cropping,Pallic,2010 - 2013,Zn,TRUE,78,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,AMN,FALSE,49,2017,20,NA,µg/g,TRUE,NA,NA
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,As,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,Bulk_density,FALSE,1.46,2017,0.7,1.4,Mg/m3,TRUE,FALSE,FALSE
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,Cd,TRUE,0.1,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,Cr,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,Cu,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,Macroporosity_m10,FALSE,12,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Marlborough,SOE_Soils_Site62,Cropping,Recent,2010 - 2013,Ni,TRUE,18,NA,NA,NA,NA,NA,NA,NA
